Id,Label,names,pageranks
590749,,Telugu films of 1961,0.000009
590796,,Velugu Needalu,0.000018
590902,,P. Leela,0.000013
590992,,T. Govindarajulu Naidu,0.000009
591481,,Kyun Tum Say Itna Pyar Hai,0.000009
591504,,Choorian,0.000009
591531,,Mehr Hassan,0.000009
695670,,Samina Peerzada,0.000011
591929,,Pooja Gandhi,0.000013
592057,,Ajay Rao,0.000009
592929,,Chaappa Kurish,0.000009
593424,,Katja Schuurman,0.000009
593634,,The Alzheimer Case,0.000009
594076,,Love Spit Love (album),0.000009
594118,,Journey Through the Decade,0.000009
594285,,Biological database,0.000009
594306,,Protein structure database,0.000009
594728,,Jordan Belfi,0.000009
594844,,History of science and technology,0.000009
63885,,George Sarton Medal,0.000009
594956,,First Satanic Church,0.000009
595133,,Montgomery McFate,0.000009
595213,,Phoebe A. Hearst Museum of Anthropology,0.000009
903152,,Basket,0.000029
595290,,Sanpaku,0.000009
595313,,Sam Avey,0.000009
595320,,Technophilia,0.000009
595407,,Architect (The Matrix),0.000009
595676,,Abraham Brill,0.000009
595768,,Frederick Crews,0.000021
824248,,John Simon Guggenheim Memorial Foundation,0.000011
595801,,George Bonanno,0.000009
595819,,Mary Ainsworth,0.000015
595998,,Misplaced loyalty,0.000009
1407417,,Braxton Bragg,0.000036
1233857,,Joel Kovel,0.000021
596149,,Colin Murray Parkes,0.000009
596341,,Esalen Institute,0.000009
675819,,John Densmore,0.000017
596788,,Norman Guttman,0.000009
596823,,Dermot Barnes-Holmes,0.000012
595839,,List of psychotherapies,0.000012
597159,,Ego depletion,0.000009
597573,,John L. Holland,0.000009
597797,,James M. Jasper,0.000009
597952,,Royal Anthropological Institute of Great Britain and Ireland,0.000009
598022,,Cliodynamics,0.000024
598030,,Neoevolutionism,0.00001
598218,,Talcott Parsons,0.000038
1714785,,Carl Menger,0.000026
1718703,,Information and communications technology,0.000017
598299,,Social disintegration,0.000011
598339,,David C. Stark,0.000009
598389,,John Keith Irwin,0.000009
598415,,Internet studies,0.000009
598633,,New World Foundation,0.000009
598640,,Third World Socialism,0.000009
598717,,Bayanihan,0.000009
598812,,Bolton Hall (activist),0.000009
1231172,,Dilma Rousseff,0.000058
598915,,Proletarian revolution,0.00001
598959,,Volin,0.000009
599005,,Andrea Costa,0.000009
1114630,,Plane Stupid,0.000015
599102,,George Woodcock,0.000009
599267,,Charles Radcliffe,0.000009
599299,,The Internationale,0.000051
599737,,Wilhelm Rosenberg,0.000009
599799,,Archibald E. Stevenson,0.000009
599857,,James Graham Phelps Stokes,0.000009
599888,,Democratic Socialist Organizing Committee,0.00001
599890,,Michael Harrington,0.00001
1409970,,National Industrial Recovery Act,0.000062
599960,,Profintern,0.000009
600143,,Shsui Ktoku,0.000009
600545,,Owen Astrachan,0.000009
601361,,Callitriche stagnalis,0.000009
601576,,Forest Ray Moulton,0.000009
601603,,Richard T. Johnson,0.000009
601742,,Meg Griffin,0.000013
601762,,Death Has a Shadow,0.000014
1062415,,Emily Blunt,0.000018
1502372,,The Sound of Music,0.000058
601855,,Jenna Lee,0.000009
601858,,Neil Cavuto,0.000011
1373357,,Alcoholism in family systems,0.000013
601987,,Dan Castellaneta,0.000027
602149,,Lona Williams,0.000015
1060286,,Seth Rogen,0.00003
1062682,,Danny Elfman,0.000039
602126,,Sam McMurray,0.000019
1179786,,Paula Abdul,0.000051
602394,,Rachel's Challenge,0.000009
602484,,Summerfield Suites,0.000009
602866,,Little by Little...,0.000009
602912,,Jon Carroll,0.000009
603609,,Christof Schwaller,0.000009
604558,,Dorman Bridgeman Eaton,0.000009
604608,,Red Skye Comics,0.000009
604673,,Famous Food,0.000009
605325,,World Professional Darts Championship,0.000009
605326,,Eric Bristow,0.000014
605345,,Paul Hogan (darts player),0.000009
605416,,Krzysztof Ratajski,0.000009
606103,,Newman College (University of Melbourne),0.000009
1419396,,Yearbook,0.000021
606144,,Centrelink,0.000009
661838,,Western Bulldogs,0.000073
606237,,Deakin University,0.000011
661884,,Jimmy Bartel,0.00001
879599,,Tuariki Delamere,0.000021
955861,,Margo MacDonald,0.000021
606300,,Thomas Playford IV,0.000009
606385,,Barbara Biggs,0.000009
1041163,,Kate Baillieu,0.000014
606948,,Andrew McNamara,0.000009
606965,,Jayant Patel,0.000009
1399226,,Fraud,0.000146
607068,,Cate Faehrmann,0.00001
607236,,Philip Fysh,0.000009
607266,,Harry Holgate,0.000033
607379,,Lionel Courtenay,0.000009
607696,,David Thomson (politician born 1924),0.000009
607730,,Mick Cotter,0.000009
607844,,William Watt,0.000009
607856,,Evan Adermann,0.000009
607910,,Double dissolution,0.000091
607922,,Brendan Nelson,0.000013
613670,,Leader of the Opposition (Western Australia),0.000033
608022,,Division of Batman,0.000009
608029,,Division of Maranoa,0.000009
608039,,Division of La Trobe,0.000009
608502,,Mal Washer,0.000009
608549,,Division of Goldstein,0.000009
1782808,,"George Lascelles, 7th Earl of Harewood",0.000038
608773,,Peter White (Australian politician),0.000009
608899,,Frederick Holder,0.000009
609012,,Socialist Alliance (Australia),0.000009
609205,,Liberal Reform Party (Australia),0.000009
609252,,Bernhard Wise,0.000009
609294,,Electoral district of Tumut,0.000009
609451,,Helen Sham-Ho,0.000009
609525,,Hugh Connell,0.000009
609767,,Don Day,0.000009
609830,,Electoral district of Wallsend,0.000009
807106,,Australian Securities Exchange,0.000054
1336006,,Evonne Goolagong,0.000054
1496392,,Joan Sutherland,0.000083
610157,,Lee Rhiannon,0.000009
610164,,Brisbane Grammar School,0.000012
1525390,,Bob McCowan,0.00001
610469,,Alan Jones (radio broadcaster),0.000009
610550,,Bruce Ruxton,0.000009
629942,,Ray Martin (television presenter),0.000011
610623,,John Dwyer (VC),0.000009
611160,,The Human Equation,0.000009
611229,,Ezkaton,0.000009
1178751,,Picture disc,0.00002
611614,,Petter Karlsson,0.00001
611293,,List of female heavy metal singers by genre,0.000009
832602,,Laurie Ann Haus,0.00001
1178639,,Lita Ford,0.000013
1179475,,Evanescence,0.000025
611310,,Susperia,0.000012
611425,,The Ajna Offensive,0.000009
611860,,De Profundis Clamavi Ad Te Domine,0.000009
612017,,Nymphetamine,0.000009
612627,,William A. Stein,0.000009
612681,,Monjon,0.000011
612703,,Prince Regent Nature Reserve,0.000009
612822,,John Holman (NASCAR),0.000009
612944,,Joseph Gutnick,0.000009
613053,,"Noranda, Western Australia",0.000009
613160,,Town of Victoria Park,0.000013
613289,,"Victoria Park, Western Australia",0.000014
614258,,"Northam, Western Australia",0.000014
613537,,"Coolbellup, Western Australia",0.000009
613697,,Electoral district of North Perth,0.000009
614283,,"Bullabulling, Western Australia",0.000009
614499,,Division of O'Connor,0.000018
614674,,"Northcliffe, Western Australia",0.000009
614739,,Electoral district of Mitchell (Western Australia),0.000009
614858,,"Newman College, Perth",0.000009
614978,,Adenanthos labillardierei,0.000009
615016,,Banksia nana,0.000009
615085,,Banksia scabrella,0.000009
615090,,Banksia rosserae,0.000009
615095,,Banksia subg. Isostylis,0.00001
846933,,Tomentose,0.00001
615156,,Banksia tricuspis,0.000009
615695,,Michael Cardew,0.000009
615713,,Orientalism in early modern France,0.000011
616457,,Regions of Brazil,0.000031
616492,,Maracana,0.000009
616528,,Siderpolis,0.000009
616607,,Santo Antnio do Itamb,0.000011
616922,,"Dubie, Lviv Oblast",0.000009
616949,,Nicolas Chumachenco,0.00001
617027,,Community of Democracies,0.000029
617167,,Izmaylovo Estate,0.000009
617183,,Vasili Bazhenov,0.000009
1628935,,Igor Grabar,0.00001
617531,,Vladimir Artemev,0.000009
617737,,Volodymyrko Volodarovych,0.000009
619069,,History of Ukraine,0.000051
1628753,,Henryk Siemiradzki,0.000016
618017,,Maximus the Greek,0.000009
618024,,Sobornoye Ulozheniye,0.000009
618423,,Semen Hulak-Artemovsky,0.000009
618915,,Uman,0.000013
618527,,Romaniv (UTS),0.000009
618581,,Berdyansk,0.000009
618775,,Molotschna,0.000009
553406,,Sredny Stog culture,0.00001
619493,,Yulia Tymoshenko,0.000029
619497,,Party of Regions,0.000023
619075,,Hvizdets,0.000009
650715,,Cell church,0.000021
1620395,,Ihor Belanov,0.00001
619332,,Battle of Peregonovka (1919),0.000009
619383,,Petro Kalnyshevsky,0.000009
619431,,Ukrainian Social Democratic Labour Party,0.000009
619624,,Ihor Kolomoyskyi,0.00001
619609,,Ukrainian Republican Party,0.000011
619759,,Zasechnaya cherta,0.000009
619765,,List of rivers of Russia,0.000009
619816,,Severobaykalsk,0.00001
778388,,Herman Boerhaave,0.000019
1590548,,Jan Niklas,0.000013
1783761,,Shooting of the Romanov family,0.000028
1163780,,Tallulah Bankhead,0.000037
1180055,,Barenaked Ladies,0.000039
620208,,Independent Operational Group Polesie,0.000009
620234,,Tadeusz Bobrowski,0.000014
620303,,List of Russian explorers,0.000011
926463,,Anatoly Solovyev,0.000009
927079,,STS-60,0.000009
1640480,,Sven Hedin,0.000017
620522,,Pyotr Aleksandrovich Tolstoy,0.000009
620523,,George Dawe,0.000021
1782809,,"Prince Edward, Duke of Kent and Strathearn",0.000057
620567,,Dondukov,0.000009
620741,,Lautaro (toqui),0.00001
621921,,History of Chile,0.000028
621031,,Roberto Rojas,0.000009
621496,,"Osorno, Chile",0.00003
621622,,Regions of Chile,0.000028
621624,,Communes of Chile,0.000052
621586,,List of Chile-related topics,0.000009
620776,,Michimalonco,0.000009
621598,,Party for Democracy,0.000026
621601,,"Calama, Chile",0.000015
621847,,Augusto Pinochet's arrest and trial,0.00001
622075,,Machuca,0.000009
622132,,Vicente Huidobro,0.000024
622407,,Jos Joaqun Prieto,0.000009
655478,,Renata Ruiz,0.000009
1218181,,Candelaria Prez,0.000009
1359918,,Eulogio Martnez,0.000009
621625,,Administrative divisions of Chile,0.000013
621665,,Carahue,0.000014
621734,,"Santa Brbara, Chile",0.000014
621771,,Curaco de Vlez,0.000014
621787,,Pumanque,0.000014
621795,,Valdivia,0.000015
621821,,Isabel Allende (politician),0.000009
621836,,Villa Baviera,0.000009
621857,,Letelier case,0.000009
622151,,List of rivers of Chile,0.000009
622919,,Eric Rapo,0.000009
623066,,Yverdon-Sport FC,0.000011
622969,,Ivan Ergi,0.000009
622982,,David Degen,0.000009
622991,,Granit Xhaka,0.000009
623031,,Cristian Ianu,0.000009
623051,,FC Lausanne-Sport,0.000011
623166,,Endogan Adili,0.000009
623769,,Therkel Mathiassen,0.000009
624080,,Herval,0.000009
624135,,Dom Pedrito,0.000009
625425,,Protomelas dejunctus,0.000009
625535,,Haplochromis latifasciatus,0.000009
625623,,Katavi Mouthbrooder,0.000009
625848,,Charles Tate Regan,0.000011
626073,,Brentwood Urban District,0.000009
626136,,Southend-on-Sea,0.000046
835692,,"Gravesend, Kent",0.000078
626647,,Brain of Britain,0.000011
1036512,,Robert Robinson (broadcaster),0.000014
626918,,List of Desperate Housewives episodes,0.000009
626922,,Wisteria Lane,0.000009
1161447,,Delta House,0.000014
627141,,Tanja Reichert,0.000009
627815,,James Shedden Palmer,0.000009
628144,,Bruce Rowland,0.000009
628271,,List of The Chaser's War on Everything episodes,0.000009
629948,,Kerri-Anne Kennerley,0.000013
668815,,Australia national cricket team,0.000105
847522,,Bonsai,0.000037
1066938,,An Inconvenient Truth,0.000033
1226551,,I Am the Walrus,0.00001
1404562,,Fred Phelps,0.000009
628290,,Charlotte Dawson,0.000009
628386,,Backyard Blitz,0.000009
628414,,The X Factor (Australia),0.00001
628416,,The Mole (Australian TV series),0.000009
628461,,Andrew Rochford,0.000009
628954,,Sigrid Thornton,0.00001
628543,,Debra Byrne,0.00001
1226553,,Abbey Road Studios,0.000081
628765,,The Restless Years,0.00001
629344,,Incident at Raven's Gate,0.000009
629423,,Last Ride (film),0.000009
629510,,Melbourne International Film Festival,0.000009
1061370,,History of film,0.00002
629648,,The Panel (Australian TV series),0.000009
629791,,Jacqueline McKenzie,0.000009
629803,,Jason Gann,0.000009
629884,,Jeremy Lindsay Taylor,0.000009
630524,,McLeod's Daughters,0.000014
1131489,,Greed (game show),0.000016
630164,,Chris Hemsworth,0.000011
630583,,Fergus McPhail,0.000011
630239,,NBN Television,0.00001
630240,,Freeview (Australia),0.000009
630243,,Ten HD,0.000011
630310,,H2o: Just Add Water,0.000014
1288617,,Universal Channel (UK),0.000016
630608,,Paul Dawber,0.000009
630743,,Rod Young,0.000009
630807,,Croc Files,0.000009
630854,,Mark Readings,0.000009
630998,,Kate Bell,0.000009
631393,,The Songs of a Sentimental Bloke,0.000009
631553,,Gerry Mendicino,0.000009
631556,,Gregg Hoffman,0.000009
631699,,T. C. Hammond,0.000009
631894,,Jack Holden,0.000009
631908,,Lou Richards (actor),0.000009
632097,,C More Entertainment,0.000009
632145,,Habbo,0.000013
1181100,,Same Difference,0.00001
1183074,,Chingy,0.000017
632199,,Space Raiders,0.000009
632386,,Jay Deelicious: The Delicious Vinyl Years,0.000009
632608,,Klingon language,0.000035
632653,,Mahershalalhashbaz Ali,0.000009
632820,,Teyla Emmagan,0.00001
632823,,Rising (Stargate Atlantis),0.000013
632926,,Barbara March,0.000009
632983,,Looking for par'Mach in All the Wrong Places,0.000009
633077,,Andrew Robinson (actor),0.000016
633100,,Quark (Star Trek),0.000026
633023,,Liaisons (Star Trek: The Next Generation),0.000009
1732277,,Paul Eiding,0.000015
633076,,Michael Piller,0.000015
1056635,,The Puppet Masters (film),0.00001
1164069,,Moonlighting (TV series),0.000043
1164070,,The A-Team,0.000055
1164423,,Judging Amy,0.000023
1165780,,S.W.A.T. (TV series),0.000033
633093,,Facets (Star Trek: Deep Space Nine),0.000009
633338,,Star Trek II: The Wrath of Khan,0.000018
1065642,,Bird (film),0.000015
1060964,,Psycho (film),0.000038
633370,,Eddie Paskey,0.000009
1165293,,The Wild Wild West,0.000012
633561,,Herbert Franklin Solow,0.000009
633767,,List of fictional extraterrestrials,0.000009
1040486,,Invasion: Earth (TV series),0.000009
1154168,,Guardians of the Universe,0.000019
1376759,,Ben 10: Alien Force,0.000014
1734209,,Deoxys,0.000009
1744135,,Manga Entertainment,0.000032
633849,,Unity (Star Trek: Voyager),0.000009
634017,,Without a Trace (season 2),0.000009
739079,,David Nutter,0.000013
634124,,Comes the Inquisitor,0.000013
634136,,Delenn,0.000012
1054439,,Jack Kehler,0.000018
634149,,Talia Winters,0.000009
634228,,Christy Marx,0.000009
634234,,Diana Morgan (actress),0.000009
634389,,Buried treasure,0.000009
634414,,Eshkol,0.000009
634423,,And the Violins Stopped Playing,0.000009
635365,,Communes of the Meurthe-et-Moselle department,0.000009
635749,,Hisashi Imai,0.000009
635874,,Number Six (Battlestar Galactica),0.000009
1067607,,Mnage  trois,0.000013
1068085,,Richard Gibbs,0.000012
636011,,Daniel Haller,0.000014
1701273,,The Dunwich Horror (film),0.000014
636370,,I've Been Working on the Railroad,0.000009
636751,,Pierre de Jarric,0.000009
636830,,Index of Pakistan-related articles,0.000009
636904,,Bhutto Nagar,0.000009
1124382,,Indo-Aryan migration,0.000076
1480991,,Hakim Said,0.000009
1603425,,Atif,0.000013
1654642,,Baig,0.000009
637397,,Inviolet Row,0.000009
637418,,Squeeze (Squeeze album),0.000009
1178789,,Jools Holland,0.000023
637446,,Hypnotised,0.000009
1177862,,Feargal Sharkey,0.000013
1179939,,Sire Records,0.000046
637566,,The Princess Bride,0.000011
637892,,Barry Shulman,0.000009
637973,,Gavin Griffin,0.000009
638254,,Self (band),0.000009
638461,,smail Ogan,0.000009
638728,,Nurbakyt Tengizbayev,0.000009
639080,,Odetta (1967 album),0.000009
1024862,,Verve Records,0.000097
639105,,Odetta & Larry,0.000009
639310,,Tim Severin,0.000017
639464,,Her Royal Majesty's Records,0.000009
1038240,,Eamonn Walker,0.000026
1063111,,Ensemble cast,0.000098
1063137,,Tom Atkins (actor),0.000014
1166159,,Aries Spears,0.000012
640083,,List of high schools in Maryland,0.000009
640134,,Perryville High School,0.00001
640147,,Annapolis High School (Maryland),0.00001
1756098,,"St. Paul's School (Brooklandville, Maryland)",0.00001
640489,,Jules-Aristide Bourdes-Ogouliguende,0.000009
640519,,Index of Gabon-related articles,0.000009
640591,,Goukouni Oueddei,0.000009
641397,,Eyeball Chat,0.000009
642062,,Composite pattern,0.000009
642582,,Object-oriented programming,0.000068
642106,,SQL injection,0.000009
642271,,Vaadin,0.000009
1726816,,Application programming interface,0.000119
642348,,List of rapid application development tools,0.000009
642419,,Comparison of code generation tools,0.000009
642498,,MATLAB,0.00003
642572,,Python (programming language),0.000174
642579,,Imperative programming,0.000049
1101932,,Function (mathematics),0.000218
642578,,List of programming languages,0.000025
642591,,Java Virtual Machine,0.000038
1726876,,Unix-like,0.000149
642608,,RBScript,0.000013
642610,,B (programming language),0.000013
1726338,,C shell,0.000013
642584,,Modulo operation,0.000009
642919,,Eric Python IDE,0.000009
643058,,Sam Ruby,0.000009
643269,,John Ousterhout,0.000009
807117,,Interwoven,0.000031
643353,,Seagull PHP Framework,0.000009
643682,,Jonathan I. Schwartz,0.000023
643780,,Outline of design,0.000009
644376,,Information graphics,0.000021
1303669,,Message in a bottle,0.000015
644384,,Best practice,0.000009
644524,,Universal Data Element Framework,0.000009
644880,,Business process reengineering,0.000009
645075,,Ramanathan V. Guha,0.000009
645675,,Thomas McCall Cadwalader,0.000009
645967,,AtTask,0.000009
646755,,Mary Lee Woods,0.000009
648971,,Journal for Peace and Justice Studies,0.000025
809315,,Reuters Group,0.000016
647932,,Journal of Public Health Policy,0.000009
648371,,International Finance (journal),0.000009
648424,,Journal of Women's History,0.000009
648536,,Economics Letters,0.000009
648937,,Word Structure,0.000009
649252,,Play Ten Interactive,0.000009
649377,,Steve Conte,0.000009
649666,,S. R. Ranganathan,0.000009
1650966,,Provolone,0.000014
649871,,Avella,0.000009
650065,,Picerno,0.000009
938935,,Max Planck Institute for Medical Research,0.000016
650445,,Botanischer Garten der Universitt Ulm,0.000009
650482,,Edmond Safra,0.000013
650607,,Brain (novel),0.000009
651476,,Maulana Karenga,0.000013
651483,,The Chocolate War (film),0.000009
651526,,Fanta Damba,0.000009
651598,,Johnny Kalsi,0.000009
1178290,,The Big Chill (music festival),0.000013
651739,,Johnny g Connolly,0.000009
652039,,Ted Manson,0.000009
652187,,The Auld Triangle,0.000009
1105588,,Society of Saint Vincent de Paul,0.000015
652400,,The Ground of Arts,0.000009
652488,,Don Brewer,0.000009
652496,,Terry Knight,0.00001
1188743,,Max Carl,0.00001
652702,,California Southern University,0.000009
652779,,Networked learning,0.000009
652857,,Talent management systems,0.000009
1727992,,Application service provider,0.000031
652927,,Grade (education),0.00001
653377,,Cargo (2006 film),0.000009
653743,,A66 road,0.000018
653750,,Castle Sowerby,0.000009
653753,,Kentmere,0.000018
653776,,Blawith and Subberthwaite,0.000009
653902,,Lambrigg Fell,0.000009
653946,,Old Man of Coniston,0.000009
653984,,Barrow (Lake District),0.000009
654102,,Stybarrow Dodd,0.000009
654604,,Katahdin (sheep),0.000009
655006,,Vanessa Ceruti,0.000009
655158,,Haleigh Stidham,0.000009
655185,,Melana Scantlin,0.000009
655199,,Mary Therese Friel,0.000009
655266,,Adriana Diaz,0.000009
655271,,Amber Copley,0.000009
655520,,Michelle Braun,0.000009
656642,,Elizabeth Royte,0.000009
656798,,Charles Ponzi,0.00002
656943,,Wendell Milliman,0.000009
657042,,Kristin Ross,0.000009
657269,,Communes of the Haute-Marne department,0.000009
658127,,Fanny Carrin de Fierro,0.000025
658571,,Shut Up 'n Play Yer Guitar,0.000009
658700,,Steve Rodby,0.000009
658758,,The Great Pretender (Lester Bowie album),0.00001
1178234,,Mahalia Jackson,0.000029
658809,,ECM Records,0.000019
658827,,Oneness (Jack DeJohnette album),0.00001
658861,,I Only Have Eyes for You (album),0.00001
658885,,Michael Galasso,0.00001
1020165,,The Cure (Keith Jarrett album),0.00001
1022044,,Sam Rivers,0.00002
1022619,,Chick Corea,0.000072
1023075,,Marion Brown,0.000012
1495279,,Kim Kashkashian,0.00001
659047,,Mal Fletcher,0.000009
659126,,"Belspring, Virginia",0.000009
705190,,Area code 540,0.00001
659186,,Meir (name),0.000009
659312,,Quiet Is the New Loud,0.000009
659356,,"Are You There God? It's Me, Margaret.",0.000009
659435,,Weber's theorem,0.000009
659509,,Harper (name),0.000009
1037394,,Frank Harper,0.000012
1162106,,Love of Life,0.000027
1538269,,Justin Harper (American football),0.00001
659570,,Mandalay (TransMilenio),0.000009
659923,,Caxton Hall,0.000009
1177388,,Adam Faith,0.000033
659966,,FTF  Confederation of Professionals in Denmark,0.000009
660386,,Bill Williams (Australian rules footballer),0.000009
660406,,Jeff Clifton,0.000009
662523,,Fitzroy Football Club,0.000063
660965,,Alby Murdoch,0.000009
661396,,Jim Krakouer,0.000009
661407,,Keith Greig,0.000017
663582,,Brady Anderson (footballer),0.000012
661634,,Stuart Maxfield,0.000009
661652,,Allen Jakovich,0.000013
661653,,Max Hudghton,0.000014
662459,,1924 VFL season,0.000028
662924,,1948 VFL Grand Final,0.000028
661922,,Heath Shaw,0.000014
662373,,1973 VFL season,0.000014
662457,,Brian Taylor (Australian footballer),0.000014
662541,,1981 VFL Grand Final,0.000021
662544,,1979 VFL Grand Final,0.000024
663425,,1903 VFL Grand Final,0.000021
1062622,,Adam Sandler,0.000061
661926,,Max Rooke,0.000009
661984,,Blake Caracella,0.000009
662091,,Scott Camporeale,0.000009
662245,,Adam Simpson,0.000009
662334,,List of Melbourne Football Club players,0.000009
662925,,Harry Davie,0.000013
662420,,1907 VFL season,0.000009
663374,,Norm Brown,0.000014
662637,,Peter Schwab,0.000009
662671,,Brian Gleeson,0.000009
663770,,David Dickson (footballer),0.000009
664412,,Michael Graham (footballer),0.000009
664430,,John Reedman,0.000009
664699,,"Frank Aked, Jr.",0.000009
664707,,Ian Gillett,0.000009
665352,,Brian Aldridge,0.000009
665425,,List of New Zealand women Test cricketers,0.000009
665660,,Harry Sharp,0.000009
665803,,Charles Regan,0.000009
665827,,Stephen Southon,0.000009
666551,,Kila Pala,0.000009
668714,,List A cricket,0.000067
666556,,Hitolo Areni,0.000009
668765,,Not out,0.000092
668821,,Fast bowling,0.000053
666800,,John Nyren,0.000009
667527,,Harry Howell (cricketer),0.000009
667547,,Pradeep Sangwan,0.000009
667909,,Afzaal Haider,0.000009
668064,,Bazid Khan,0.000009
668830,,India national cricket team,0.000108
668110,,Dewald Pretorius,0.000009
668335,,Kapil Dev,0.000034
668370,,Bill Voce,0.000014
668371,,Richard Kettleborough,0.000009
668577,,Malcolm Marshall,0.000039
668601,,Marcus North,0.000009
668645,,Clem Hill,0.000014
668676,,Owais Shah,0.000021
1196488,,Kevin Bloody Wilson,0.000014
668701,,Michael Carberry,0.000011
668936,,W. G. Grace,0.000024
668717,,Mal Loye,0.000012
668730,,Bob Willis,0.000009
668745,,Bill O'Reilly (cricketer),0.000014
668811,,Norm O'Neill,0.000014
1648081,,Vauxhall,0.000023
1689206,,Sahara India Pariwar,0.000016
668852,,Andrew Caddick,0.000009
668858,,2011 Cricket World Cup squads,0.000009
669499,,Adrian Barath,0.00001
668918,,Left-arm unorthodox spin,0.000009
668993,,Jeff Dujon,0.000011
668994,,List of West Indies cricket captains,0.000009
669223,,Peter Kippax,0.000009
669239,,Manoj Tiwary,0.00001
669311,,Asoka de Silva (cricketer),0.000009
669807,,Derbyshire County Cricket Club in 1983,0.000009
670268,,George Dawkes,0.000009
670343,,Hubert Martineau,0.000009
670644,,List of Buckinghamshire CCC List A players,0.000009
1127648,,People's Progressive Party (Guyana),0.00002
671729,,1926 in sports,0.000009
1328007,,Prix de l'Arc de Triomphe,0.000028
671741,,1898 in sports,0.000009
1324463,,Hunslet Hawks,0.000036
1384061,,Transkei,0.00005
672389,,Ruth Archibald,0.000009
672660,,Mahesh Gawli,0.000009
673098,,Slatan Dudow,0.000013
673174,,Bastian Pastewka,0.000009
673222,,Der Schuh des Manitu,0.000009
673289,,Walter Reisch,0.000011
1061540,,1941 in film,0.000027
1067465,,The Mating Season (film),0.000012
673430,,Erich Engel,0.000013
673441,,Phil Jutzi,0.000016
673552,,The White Horse Inn,0.000012
675321,,Oscar Blumenthal,0.00001
673639,,Westfront 1918,0.000021
673749,,The Fox of Glenarvon,0.000009
673775,,Arnold Fanck,0.000011
673903,,Bernhard Wicki,0.000015
674244,,The Miracle of Father Malachia,0.00001
674037,,Heiner Lauterbach,0.000009
674396,,List of German films: 1980s,0.000009
1061976,,1980 in film,0.00004
1061983,,1987 in film,0.000028
1061989,,1984 in film,0.000045
674584,,The Thousand Eyes of Dr. Mabuse,0.00001
675030,,Raumpatrouille  Die phantastischen Abenteuer des Raumschiffes Orion,0.000009
675115,,Berlin-Alexanderplatz (1931 film),0.000009
1059563,,The Doors (film),0.000031
676006,,Cry for Help,0.000009
676150,,10th Anniversary (Sash! album),0.00001
676158,,The Best of P.M. Dawn,0.000009
676554,,Going Underground,0.000011
676644,,Greatest Hits (Blondie album),0.000009
676651,,Private Stock Records,0.000012
676748,,Jim Price (musician),0.000009
676768,,Don't Stop (The Rolling Stones song),0.000009
676804,,Tattoo You,0.00002
676808,,Black and Blue,0.000019
1178235,,Grammy Award for Best Recording Package,0.000015
1181517,,Bella Donna (album),0.000012
1180899,,Steve Marriott,0.000027
676827,,Honky Tonk Women,0.000035
676897,,Andrew Loog Oldham,0.000032
1173848,,John Phillips (musician),0.000025
1178849,,(I Can't Get No) Satisfaction,0.000024
1180791,,Gram Parsons,0.000053
1379891,,Johnnie Johnson (musician),0.000014
1175740,,Glyn Johns,0.000014
1180711,,Humble Pie (band),0.000034
1061959,,Dennis Hopper,0.00006
1177776,,Marc Bolan,0.00002
1537827,,Georgia Southern University,0.000011
1177252,,Pet Sounds,0.000035
677094,,You Broke My Heart So I Busted Your Jaw,0.000009
677117,,Unknown Road,0.00001
677328,,Here I Go Impossible Again,0.000011
677329,,Boy (Erasure song),0.000011
1173598,,Mute Records,0.000028
677353,,David Bascombe,0.00001
677452,,Defective by Design,0.000009
677535,,Take It Easy,0.000009
677686,,Romeo Miller,0.000011
1152077,,Romeo!,0.00001
1183008,,Trina,0.000011
1184224,,Sean Kingston,0.000017
677774,,Mo B. Dick,0.000009
678549,,Robert Seaman,0.000009
678670,,Blackhead Mountains,0.000009
678767,,"National Register of Historic Places listings in Ulster County, New York",0.000009
678928,,Secretum (book),0.000009
678957,,Elmira Free Academy,0.000011
1543132,,Ernie Davis,0.000015
679083,,Paul Fenimore Cooper,0.000009
679435,,Nick Drahos,0.000009
680262,,The Good Life (1994 TV series),0.000011
1161885,,Justin Berfield,0.000015
680490,,Nuno Gomes (diver),0.000009
680645,,Wesley C. Skiles,0.000009
680681,,Gas detector,0.000011
681134,,Vasileios Ioannidis,0.000009
681189,,Sarand,0.000021
681179,,Cham Albanians,0.00002
682113,,Omurtag Municipality,0.000012
682324,,List of cities and towns in Bulgaria,0.000032
682555,,Provinces of Bulgaria,0.00003
682556,,Municipalities of Bulgaria,0.000034
682346,,Shumen,0.000021
682384,,Koprivshtitsa,0.000016
682787,,Slavyanovo,0.000012
683031,,Lyubimets,0.000016
682678,,Georgi Parvanov,0.000022
682523,,Petar Beron,0.000009
682805,,"Novo Selo Municipality, Bulgaria",0.000009
683351,,Rosen Vankov,0.000009
683808,,Ilko Pirgov,0.000012
683837,,Bulgarian Cup,0.000019
683903,,FC Pirin Blagoevgrad,0.000011
684291,,Nesebar Stadium,0.000009
684408,,Lefties Soul Connection,0.000009
684664,,Ottumwa High School,0.000009
684668,,Educational stage,0.000009
684792,,David Thomas (musician),0.000011
685022,,ZBTB7A,0.000009
685131,,Kitson (store),0.000009
685558,,Frosting on the Beater,0.000012
685620,,Chain Gang (song),0.000011
1179869,,Sam Cooke,0.000065
686236,,Louis Antoine de Saint-Just,0.000009
975765,,Pierre-Paul Prud'hon,0.000019
