Source,Target,Type,Weight
1155014,1153000,Directed,1.0
1155014,1153069,Directed,1.0
1155014,1153946,Directed,1.0
1155014,1155027,Directed,1.0
1155014,1184537,Directed,1.0
1155014,1185208,Directed,1.0
1155027,688932,Directed,1.0
1155027,814691,Directed,1.0
1155027,1062707,Directed,1.0
1155027,1153069,Directed,1.0
1155027,1300414,Directed,1.0
1155097,230038,Directed,1.0
1155097,420503,Directed,1.0
1155097,1153069,Directed,1.0
1155219,1153946,Directed,1.0
1155281,1153946,Directed,1.0
1155590,233890,Directed,1.0
1155590,279122,Directed,1.0
1155590,303904,Directed,1.0
1155590,420319,Directed,1.0
1155590,814691,Directed,1.0
1155590,978355,Directed,1.0
1155590,1153069,Directed,1.0
1155590,1153946,Directed,1.0
1155634,279122,Directed,1.0
1155634,420476,Directed,1.0
1155634,816971,Directed,1.0
1155634,1153059,Directed,1.0
1155634,1387565,Directed,1.0
1155672,420319,Directed,1.0
1155672,817457,Directed,1.0
1155672,824169,Directed,1.0
1155672,1081007,Directed,1.0
1155672,1741437,Directed,1.0
1155727,1153870,Directed,1.0
1155727,1153946,Directed,1.0
1155742,121347,Directed,1.0
1155742,250020,Directed,1.0
1155742,263078,Directed,1.0
1155742,279122,Directed,1.0
1155742,497562,Directed,1.0
1155742,535544,Directed,1.0
1155742,817453,Directed,1.0
1155742,1060579,Directed,1.0
1155742,1061540,Directed,1.0
1155742,1153069,Directed,1.0
1155742,1153946,Directed,1.0
1155742,1154270,Directed,1.0
1155742,1163291,Directed,1.0
1155742,1184537,Directed,1.0
1155742,1205255,Directed,1.0
1155742,1206084,Directed,1.0
1155742,1399880,Directed,1.0
1156773,1184538,Directed,1.0
1156924,43488,Directed,1.0
1156924,460588,Directed,1.0
1156924,1118496,Directed,1.0
1156924,1204794,Directed,1.0
1156924,1233963,Directed,1.0
1156924,1457593,Directed,1.0
1156924,1655802,Directed,1.0
1157375,456246,Directed,1.0
1157375,619317,Directed,1.0
1157375,1055792,Directed,1.0
1157375,1457593,Directed,1.0
1157550,359809,Directed,1.0
1157550,367025,Directed,1.0
1157550,619975,Directed,1.0
1157550,1142171,Directed,1.0
1157550,1655806,Directed,1.0
1157718,364585,Directed,1.0
1159233,896828,Directed,1.0
1159233,1103618,Directed,1.0
1159243,19440,Directed,1.0
1159243,121347,Directed,1.0
1159243,541013,Directed,1.0
1159243,558843,Directed,1.0
1159243,780460,Directed,1.0
1159243,825733,Directed,1.0
1159243,987583,Directed,1.0
1159243,1142416,Directed,1.0
1159243,1169041,Directed,1.0
1159243,1175416,Directed,1.0
1159243,1392808,Directed,1.0
1159243,1393952,Directed,1.0
1159271,49755,Directed,1.0
1159271,214497,Directed,1.0
1159271,456246,Directed,1.0
1159271,823482,Directed,1.0
1159271,896828,Directed,1.0
1159271,1169041,Directed,1.0
1159271,1205348,Directed,1.0
1159271,1313468,Directed,1.0
1159279,121347,Directed,1.0
1159279,187620,Directed,1.0
1159279,619317,Directed,1.0
1159279,777573,Directed,1.0
1159279,1313468,Directed,1.0
1159519,19440,Directed,1.0
1159519,49755,Directed,1.0
1159519,60153,Directed,1.0
1159519,66296,Directed,1.0
1159519,121347,Directed,1.0
1159519,121348,Directed,1.0
1159519,161691,Directed,1.0
1159519,161705,Directed,1.0
1159519,161837,Directed,1.0
1159519,172260,Directed,1.0
1159519,180323,Directed,1.0
1159519,196007,Directed,1.0
1159519,367025,Directed,1.0
1159519,494938,Directed,1.0
1159519,540950,Directed,1.0
1159519,560919,Directed,1.0
1159519,619969,Directed,1.0
1159519,771960,Directed,1.0
1159519,785921,Directed,1.0
1159519,802030,Directed,1.0
1159519,867493,Directed,1.0
1159519,894387,Directed,1.0
1159519,896828,Directed,1.0
1159519,897495,Directed,1.0
1159519,1106097,Directed,1.0
1159519,1108353,Directed,1.0
1159519,1134232,Directed,1.0
1159519,1134667,Directed,1.0
1159519,1159553,Directed,1.0
1159519,1159788,Directed,1.0
1159519,1159887,Directed,1.0
1159519,1167404,Directed,1.0
1159519,1167891,Directed,1.0
1159519,1169041,Directed,1.0
1159519,1342812,Directed,1.0
1159519,1344768,Directed,1.0
1159519,1496185,Directed,1.0
1159519,1498822,Directed,1.0
1159519,1498956,Directed,1.0
1159519,1625918,Directed,1.0
1159553,121347,Directed,1.0
1159553,321493,Directed,1.0
1159553,619317,Directed,1.0
1159553,823482,Directed,1.0
1159553,1060579,Directed,1.0
1159553,1105998,Directed,1.0
1159553,1134232,Directed,1.0
1159553,1134240,Directed,1.0
1159553,1184538,Directed,1.0
1159553,1409704,Directed,1.0
1159553,1537808,Directed,1.0
1159786,68049,Directed,1.0
1159786,126914,Directed,1.0
1159786,198674,Directed,1.0
1159786,244859,Directed,1.0
1159786,366487,Directed,1.0
1159786,367026,Directed,1.0
1159786,367035,Directed,1.0
1159786,370894,Directed,1.0
1159786,413732,Directed,1.0
1159786,540950,Directed,1.0
1159786,543242,Directed,1.0
1159786,619317,Directed,1.0
1159786,682479,Directed,1.0
1159786,771960,Directed,1.0
1159786,777573,Directed,1.0
1159786,785906,Directed,1.0
1159786,785921,Directed,1.0
1159786,802032,Directed,1.0
1159786,817196,Directed,1.0
1159786,822118,Directed,1.0
1159786,896828,Directed,1.0
1159786,1039342,Directed,1.0
1159786,1055163,Directed,1.0
1159786,1062483,Directed,1.0
1159786,1115861,Directed,1.0
1159786,1134232,Directed,1.0
1159786,1134240,Directed,1.0
1159786,1138326,Directed,1.0
1159786,1159233,Directed,1.0
1159786,1159788,Directed,1.0
1159786,1167404,Directed,1.0
1159786,1169041,Directed,1.0
1159786,1313480,Directed,1.0
1159786,1362343,Directed,1.0
1159786,1392808,Directed,1.0
1159786,1609236,Directed,1.0
1159786,1625918,Directed,1.0
1159788,19437,Directed,1.0
1159788,19440,Directed,1.0
1159788,60113,Directed,1.0
1159788,60153,Directed,1.0
1159788,65796,Directed,1.0
1159788,98332,Directed,1.0
1159788,121347,Directed,1.0
1159788,121348,Directed,1.0
1159788,180323,Directed,1.0
1159788,410445,Directed,1.0
1159788,459249,Directed,1.0
1159788,494938,Directed,1.0
1159788,535544,Directed,1.0
1159788,540950,Directed,1.0
1159788,674301,Directed,1.0
1159788,682479,Directed,1.0
1159788,771960,Directed,1.0
1159788,785921,Directed,1.0
1159788,802030,Directed,1.0
1159788,802740,Directed,1.0
1159788,812813,Directed,1.0
1159788,817453,Directed,1.0
1159788,916841,Directed,1.0
1159788,1062707,Directed,1.0
1159788,1105998,Directed,1.0
1159788,1133790,Directed,1.0
1159788,1134232,Directed,1.0
1159788,1134240,Directed,1.0
1159788,1159233,Directed,1.0
1159788,1159786,Directed,1.0
1159788,1159887,Directed,1.0
1159788,1160207,Directed,1.0
1159788,1167556,Directed,1.0
1159788,1168735,Directed,1.0
1159788,1169041,Directed,1.0
1159788,1205348,Directed,1.0
1159788,1279626,Directed,1.0
1159788,1392808,Directed,1.0
1159788,1457593,Directed,1.0
1159788,1496185,Directed,1.0
1159788,1625918,Directed,1.0
1159798,59972,Directed,1.0
1159798,98332,Directed,1.0
1159798,121347,Directed,1.0
1159798,121348,Directed,1.0
1159798,599194,Directed,1.0
1159798,987583,Directed,1.0
1159798,1133790,Directed,1.0
1159798,1134232,Directed,1.0
1159798,1159788,Directed,1.0
1159798,1637017,Directed,1.0
1159887,180323,Directed,1.0
1159887,539715,Directed,1.0
1159887,682479,Directed,1.0
1159887,1134232,Directed,1.0
1159887,1159788,Directed,1.0
1159887,1160035,Directed,1.0
1159887,1184538,Directed,1.0
1159887,1403591,Directed,1.0
1160035,19440,Directed,1.0
1160035,121347,Directed,1.0
1160035,121348,Directed,1.0
1160035,598911,Directed,1.0
1160035,894387,Directed,1.0
1160035,896828,Directed,1.0
1160035,1113990,Directed,1.0
1160035,1134232,Directed,1.0
1160035,1159519,Directed,1.0
1160035,1159788,Directed,1.0
1160035,1159887,Directed,1.0
1160035,1167996,Directed,1.0
1160035,1205348,Directed,1.0
1160207,8000,Directed,1.0
1160207,19437,Directed,1.0
1160207,121347,Directed,1.0
1160207,161340,Directed,1.0
1160207,182338,Directed,1.0
1160207,535544,Directed,1.0
1160207,540950,Directed,1.0
1160207,802030,Directed,1.0
1160207,1134667,Directed,1.0
1160207,1159788,Directed,1.0
1160207,1169041,Directed,1.0
1160207,1184538,Directed,1.0
1160207,1313468,Directed,1.0
1160207,1313480,Directed,1.0
1160359,59615,Directed,1.0
1160359,121347,Directed,1.0
1160359,751119,Directed,1.0
1160359,812506,Directed,1.0
1160359,1039342,Directed,1.0
1160359,1061214,Directed,1.0
1160359,1105998,Directed,1.0
1160359,1134232,Directed,1.0
1160359,1153069,Directed,1.0
1160359,1153946,Directed,1.0
1160359,1159786,Directed,1.0
1160359,1496185,Directed,1.0
1160359,1731556,Directed,1.0
1160738,121347,Directed,1.0
1160738,161340,Directed,1.0
1160738,619317,Directed,1.0
1160738,1134232,Directed,1.0
1160738,1134240,Directed,1.0
1160738,1169041,Directed,1.0
1160738,1313468,Directed,1.0
1160738,1716289,Directed,1.0
1160760,60136,Directed,1.0
1160760,279122,Directed,1.0
1160760,364585,Directed,1.0
1160760,987583,Directed,1.0
1160760,1108125,Directed,1.0
1160760,1118496,Directed,1.0
1160760,1134232,Directed,1.0
1160760,1144063,Directed,1.0
1160760,1168735,Directed,1.0
1160760,1205348,Directed,1.0
1160760,1205356,Directed,1.0
1160760,1496185,Directed,1.0
1160760,1525207,Directed,1.0
1160869,279122,Directed,1.0
1160869,519419,Directed,1.0
1160869,1344258,Directed,1.0
1160905,49755,Directed,1.0
1160905,50124,Directed,1.0
1160905,56159,Directed,1.0
1160905,59972,Directed,1.0
1160905,60136,Directed,1.0
1160905,98332,Directed,1.0
1160905,121347,Directed,1.0
1160905,121348,Directed,1.0
1160905,138509,Directed,1.0
1160905,161340,Directed,1.0
1160905,180323,Directed,1.0
1160905,214219,Directed,1.0
1160905,367025,Directed,1.0
1160905,367035,Directed,1.0
1160905,535544,Directed,1.0
1160905,598911,Directed,1.0
1160905,599194,Directed,1.0
1160905,619317,Directed,1.0
1160905,619972,Directed,1.0
1160905,620117,Directed,1.0
1160905,785921,Directed,1.0
1160905,802740,Directed,1.0
1160905,1039346,Directed,1.0
1160905,1055792,Directed,1.0
1160905,1134232,Directed,1.0
1160905,1160207,Directed,1.0
1160905,1167404,Directed,1.0
1160905,1167674,Directed,1.0
1160905,1169041,Directed,1.0
1160905,1279626,Directed,1.0
1160905,1313468,Directed,1.0
1160905,1313480,Directed,1.0
1160905,1409704,Directed,1.0
1160905,1457593,Directed,1.0
1160905,1625918,Directed,1.0
1160905,1637017,Directed,1.0
1160905,1715239,Directed,1.0
1161026,49755,Directed,1.0
1161026,138509,Directed,1.0
1161026,279122,Directed,1.0
1161026,364585,Directed,1.0
1161026,405704,Directed,1.0
1161026,471303,Directed,1.0
1161026,539776,Directed,1.0
1161026,1163291,Directed,1.0
1161026,1167425,Directed,1.0
1161026,1168735,Directed,1.0
1161026,1184538,Directed,1.0
1161026,1362343,Directed,1.0
1161026,1400548,Directed,1.0
1161026,1549575,Directed,1.0
1161250,121347,Directed,1.0
1161250,244646,Directed,1.0
1161250,244859,Directed,1.0
1161250,262694,Directed,1.0
1161250,263562,Directed,1.0
1161250,279122,Directed,1.0
1161250,322405,Directed,1.0
1161250,362517,Directed,1.0
1161250,807382,Directed,1.0
1161250,807534,Directed,1.0
1161250,1060573,Directed,1.0
1161250,1060710,Directed,1.0
1161250,1061390,Directed,1.0
1161250,1061782,Directed,1.0
1161250,1163290,Directed,1.0
1161250,1163527,Directed,1.0
1161250,1184537,Directed,1.0
1161250,1400548,Directed,1.0
1161250,1400549,Directed,1.0
1161250,1406267,Directed,1.0
1161250,1543194,Directed,1.0
1161250,1741720,Directed,1.0
1161253,236117,Directed,1.0
1161253,262694,Directed,1.0
1161253,279122,Directed,1.0
1161253,322561,Directed,1.0
1161253,1039346,Directed,1.0
1161253,1163290,Directed,1.0
1161253,1163291,Directed,1.0
1161253,1164370,Directed,1.0
1161253,1164476,Directed,1.0
1161253,1299635,Directed,1.0
1161253,1545400,Directed,1.0
1161336,244859,Directed,1.0
1161336,279122,Directed,1.0
1161336,1060710,Directed,1.0
1161336,1163476,Directed,1.0
1161336,1376618,Directed,1.0
1161401,117739,Directed,1.0
1161401,279122,Directed,1.0
1161401,321960,Directed,1.0
1161401,601802,Directed,1.0
1161401,1163476,Directed,1.0
1161401,1174964,Directed,1.0
1161401,1186360,Directed,1.0
1161406,243528,Directed,1.0
1161406,1061612,Directed,1.0
1161406,1163476,Directed,1.0
1161406,1174964,Directed,1.0
1161406,1174966,Directed,1.0
1161406,1174967,Directed,1.0
1161406,1400094,Directed,1.0
1161425,242457,Directed,1.0
1161425,279122,Directed,1.0
1161425,816971,Directed,1.0
1161425,1174952,Directed,1.0
1161439,279122,Directed,1.0
1161439,1055792,Directed,1.0
1161439,1060817,Directed,1.0
1161439,1174967,Directed,1.0
1161474,263078,Directed,1.0
1161474,1163291,Directed,1.0
1161474,1165533,Directed,1.0
1161498,138509,Directed,1.0
1161498,263078,Directed,1.0
1161498,321493,Directed,1.0
1161498,987583,Directed,1.0
1161498,1060514,Directed,1.0
1161498,1061472,Directed,1.0
1161498,1163290,Directed,1.0
1161498,1163291,Directed,1.0
1161498,1163700,Directed,1.0
1161498,1174966,Directed,1.0
1161498,1684420,Directed,1.0
1161533,279122,Directed,1.0
1161533,1055792,Directed,1.0
1161533,1163290,Directed,1.0
1161533,1163476,Directed,1.0
1161533,1164988,Directed,1.0
1161533,1165533,Directed,1.0
1161533,1177946,Directed,1.0
1161872,230038,Directed,1.0
1161872,1383396,Directed,1.0
1161966,6389,Directed,1.0
1161966,279122,Directed,1.0
1161966,321960,Directed,1.0
1161966,946976,Directed,1.0
1161966,1061782,Directed,1.0
1161966,1537805,Directed,1.0
1162030,279122,Directed,1.0
1162030,652939,Directed,1.0
1162030,1164476,Directed,1.0
1162030,1164514,Directed,1.0
1162030,1186170,Directed,1.0
1162030,1499696,Directed,1.0
1162151,203241,Directed,1.0
1162151,480030,Directed,1.0
1162151,1163372,Directed,1.0
1162248,121348,Directed,1.0
1162248,303904,Directed,1.0
1162248,757230,Directed,1.0
1162269,279122,Directed,1.0
1162269,1060414,Directed,1.0
1162269,1163291,Directed,1.0
1162269,1163476,Directed,1.0
1162269,1595949,Directed,1.0
1162337,244646,Directed,1.0
1162337,279122,Directed,1.0
1162337,825703,Directed,1.0
1162337,1060997,Directed,1.0
1162337,1163291,Directed,1.0
1162337,1164514,Directed,1.0
1162337,1502368,Directed,1.0
1162530,121347,Directed,1.0
1162530,121348,Directed,1.0
1162530,279122,Directed,1.0
1162530,1163476,Directed,1.0
1162530,1406267,Directed,1.0
1162530,1457593,Directed,1.0
1162530,1539426,Directed,1.0
1162611,230038,Directed,1.0
1162611,279122,Directed,1.0
1162611,1058671,Directed,1.0
1162611,1163291,Directed,1.0
1162611,1164530,Directed,1.0
1162611,1166051,Directed,1.0
1162611,1362343,Directed,1.0
1162611,1387565,Directed,1.0
1162611,1537819,Directed,1.0
1162630,1164400,Directed,1.0
1162630,1164514,Directed,1.0
1162630,1376618,Directed,1.0
1162696,250020,Directed,1.0
1162696,1060579,Directed,1.0
1162696,1061612,Directed,1.0
1162696,1062707,Directed,1.0
1162696,1179867,Directed,1.0
1162696,1179873,Directed,1.0
1162696,1184045,Directed,1.0
1162890,279122,Directed,1.0
1162890,386893,Directed,1.0
1162890,1164530,Directed,1.0
1162890,1174967,Directed,1.0
1162890,1175075,Directed,1.0
1162890,1177303,Directed,1.0
1162890,1177998,Directed,1.0
1162890,1186359,Directed,1.0
1162890,1400548,Directed,1.0
1162890,1404458,Directed,1.0
1162890,1452789,Directed,1.0
1162905,98332,Directed,1.0
1162905,138509,Directed,1.0
1162905,168957,Directed,1.0
1162905,195254,Directed,1.0
1162905,279122,Directed,1.0
1162905,321960,Directed,1.0
1162905,364585,Directed,1.0
1162905,367035,Directed,1.0
1162905,370894,Directed,1.0
1162905,413732,Directed,1.0
1162905,442007,Directed,1.0
1162905,446994,Directed,1.0
1162905,459249,Directed,1.0
1162905,497562,Directed,1.0
1162905,519419,Directed,1.0
1162905,541013,Directed,1.0
1162905,610154,Directed,1.0
1162905,785921,Directed,1.0
1162905,880439,Directed,1.0
1162905,896828,Directed,1.0
1162905,897495,Directed,1.0
1162905,900918,Directed,1.0
1162905,1055792,Directed,1.0
1162905,1118496,Directed,1.0
1162905,1163291,Directed,1.0
1162905,1174967,Directed,1.0
1162905,1205255,Directed,1.0
1162905,1362343,Directed,1.0
1162905,1383396,Directed,1.0
1162905,1404458,Directed,1.0
1162905,1684420,Directed,1.0
1162976,309776,Directed,1.0
1162976,627084,Directed,1.0
1162976,712190,Directed,1.0
1162976,1060573,Directed,1.0
1162976,1060579,Directed,1.0
1162976,1060710,Directed,1.0
1162976,1061612,Directed,1.0
1162976,1179910,Directed,1.0
1162976,1186360,Directed,1.0
1162976,1387565,Directed,1.0
1162976,1595949,Directed,1.0
1162976,1700705,Directed,1.0
1162976,1731556,Directed,1.0
1163006,1163237,Directed,1.0
1163006,1301449,Directed,1.0
1163046,598215,Directed,1.0
1163046,1163290,Directed,1.0
1163046,1164078,Directed,1.0
1163046,1164366,Directed,1.0
1163046,1387565,Directed,1.0
1163046,1400304,Directed,1.0
1163055,60195,Directed,1.0
1163055,65796,Directed,1.0
1163055,68588,Directed,1.0
1163055,598911,Directed,1.0
1163055,822118,Directed,1.0
1163055,1033735,Directed,1.0
1163055,1055792,Directed,1.0
1163055,1108125,Directed,1.0
1163055,1387565,Directed,1.0
1163055,1455774,Directed,1.0
1163055,1535284,Directed,1.0
1163090,121347,Directed,1.0
1163090,541013,Directed,1.0
1163090,669873,Directed,1.0
1163209,303904,Directed,1.0
1163209,946976,Directed,1.0
1163209,1060710,Directed,1.0
1163209,1061381,Directed,1.0
1163209,1061782,Directed,1.0
1163209,1062101,Directed,1.0
1163209,1164400,Directed,1.0
1163209,1174967,Directed,1.0
1163209,1400223,Directed,1.0
1163209,1409704,Directed,1.0
1163209,1502368,Directed,1.0
1163209,1537386,Directed,1.0
1163209,1592481,Directed,1.0
1163237,46403,Directed,1.0
1163237,146716,Directed,1.0
1163237,321871,Directed,1.0
1163237,321960,Directed,1.0
1163237,1060817,Directed,1.0
1163237,1163586,Directed,1.0
1163237,1174967,Directed,1.0
1163237,1184538,Directed,1.0
1163237,1383396,Directed,1.0
1163237,1400634,Directed,1.0
1163237,1613676,Directed,1.0
1163290,244859,Directed,1.0
1163290,250020,Directed,1.0
1163290,255586,Directed,1.0
1163290,262694,Directed,1.0
1163290,289420,Directed,1.0
1163290,304201,Directed,1.0
1163290,321493,Directed,1.0
1163290,321871,Directed,1.0
1163290,321926,Directed,1.0
1163290,321946,Directed,1.0
1163290,321960,Directed,1.0
1163290,519939,Directed,1.0
1163290,1058647,Directed,1.0
1163290,1060579,Directed,1.0
1163290,1060710,Directed,1.0
1163290,1061390,Directed,1.0
1163290,1061430,Directed,1.0
1163290,1061670,Directed,1.0
1163290,1161250,Directed,1.0
1163290,1163291,Directed,1.0
1163290,1163578,Directed,1.0
1163290,1164366,Directed,1.0
1163290,1164476,Directed,1.0
1163290,1164514,Directed,1.0
1163290,1164530,Directed,1.0
1163290,1165559,Directed,1.0
1163290,1169862,Directed,1.0
1163290,1169872,Directed,1.0
1163290,1174966,Directed,1.0
1163290,1299635,Directed,1.0
1163290,1387565,Directed,1.0
1163290,1400548,Directed,1.0
1163290,1502380,Directed,1.0
1163290,1545400,Directed,1.0
1163290,1741437,Directed,1.0
1163290,1741720,Directed,1.0
1163290,1744834,Directed,1.0
1163291,117810,Directed,1.0
1163291,164045,Directed,1.0
1163291,255586,Directed,1.0
1163291,262694,Directed,1.0
1163291,263078,Directed,1.0
1163291,263525,Directed,1.0
1163291,321871,Directed,1.0
1163291,321926,Directed,1.0
1163291,321940,Directed,1.0
1163291,321946,Directed,1.0
1163291,321960,Directed,1.0
1163291,322405,Directed,1.0
1163291,386934,Directed,1.0
1163291,394841,Directed,1.0
1163291,490902,Directed,1.0
1163291,519419,Directed,1.0
1163291,633291,Directed,1.0
1163291,1025588,Directed,1.0
1163291,1061390,Directed,1.0
1163291,1131400,Directed,1.0
1163291,1163290,Directed,1.0
1163291,1163372,Directed,1.0
1163291,1163561,Directed,1.0
1163291,1163578,Directed,1.0
1163291,1164035,Directed,1.0
1163291,1164078,Directed,1.0
1163291,1166180,Directed,1.0
1163291,1174967,Directed,1.0
1163291,1208256,Directed,1.0
1163291,1387565,Directed,1.0
1163291,1496674,Directed,1.0
1163297,1061776,Directed,1.0
1163297,1163510,Directed,1.0
1163297,1163561,Directed,1.0
1163297,1164501,Directed,1.0
1163310,8308,Directed,1.0
1163310,279122,Directed,1.0
1163310,601985,Directed,1.0
1163310,1061214,Directed,1.0
1163310,1061774,Directed,1.0
1163310,1061904,Directed,1.0
1163310,1174952,Directed,1.0
1163310,1174967,Directed,1.0
1163310,1179694,Directed,1.0
1163310,1179910,Directed,1.0
1163310,1502368,Directed,1.0
1163310,1539434,Directed,1.0
1163312,66725,Directed,1.0
1163312,279122,Directed,1.0
1163312,303904,Directed,1.0
1163312,688932,Directed,1.0
1163312,823482,Directed,1.0
1163312,1061472,Directed,1.0
1163312,1130117,Directed,1.0
1163312,1163691,Directed,1.0
1163312,1184537,Directed,1.0
1163312,1502368,Directed,1.0
1163372,242457,Directed,1.0
1163372,321871,Directed,1.0
1163372,321960,Directed,1.0
1163372,1060710,Directed,1.0
1163372,1061381,Directed,1.0
1163372,1163006,Directed,1.0
1163372,1163237,Directed,1.0
1163372,1163290,Directed,1.0
1163372,1163291,Directed,1.0
1163372,1163578,Directed,1.0
1163372,1741720,Directed,1.0
1163434,7862,Directed,1.0
1163434,9479,Directed,1.0
1163434,121347,Directed,1.0
1163434,172955,Directed,1.0
1163434,233890,Directed,1.0
1163434,242457,Directed,1.0
1163434,262694,Directed,1.0
1163434,322405,Directed,1.0
1163434,824227,Directed,1.0
1163434,1060514,Directed,1.0
1163434,1060579,Directed,1.0
1163434,1061472,Directed,1.0
1163434,1061612,Directed,1.0
1163434,1062714,Directed,1.0
1163434,1163290,Directed,1.0
1163434,1163291,Directed,1.0
1163434,1165559,Directed,1.0
1163434,1169862,Directed,1.0
1163434,1174967,Directed,1.0
1163434,1265350,Directed,1.0
1163434,1387565,Directed,1.0
1163434,1400549,Directed,1.0
1163434,1537808,Directed,1.0
1163434,1545400,Directed,1.0
1163458,1060414,Directed,1.0
1163458,1061782,Directed,1.0
1163458,1061904,Directed,1.0
1163458,1062232,Directed,1.0
1163458,1165336,Directed,1.0
1163458,1174967,Directed,1.0
1163476,7862,Directed,1.0
1163476,83517,Directed,1.0
1163476,121347,Directed,1.0
1163476,200194,Directed,1.0
1163476,255319,Directed,1.0
1163476,321926,Directed,1.0
1163476,322405,Directed,1.0
1163476,488567,Directed,1.0
1163476,610467,Directed,1.0
1163476,816971,Directed,1.0
1163476,1039346,Directed,1.0
1163476,1061612,Directed,1.0
1163476,1164988,Directed,1.0
1163476,1165533,Directed,1.0
1163476,1175075,Directed,1.0
1163476,1186360,Directed,1.0
1163476,1728090,Directed,1.0
1163476,1729291,Directed,1.0
1163476,1741720,Directed,1.0
1163495,279122,Directed,1.0
1163495,321493,Directed,1.0
1163495,822695,Directed,1.0
1163495,824206,Directed,1.0
1163495,978355,Directed,1.0
1163495,1025560,Directed,1.0
1163495,1025588,Directed,1.0
1163495,1061487,Directed,1.0
1163495,1163693,Directed,1.0
1163495,1169872,Directed,1.0
1163495,1179426,Directed,1.0
1163495,1179867,Directed,1.0
1163495,1180007,Directed,1.0
1163495,1265390,Directed,1.0
1163495,1425304,Directed,1.0
1163495,1590865,Directed,1.0
1163495,1593337,Directed,1.0
1163505,60219,Directed,1.0
1163505,1121863,Directed,1.0
1163505,1164514,Directed,1.0
1163505,1174967,Directed,1.0
1163505,1177843,Directed,1.0
1163505,1537748,Directed,1.0
1163510,279122,Directed,1.0
1163510,1064311,Directed,1.0
1163510,1163476,Directed,1.0
1163510,1164400,Directed,1.0
1163516,117739,Directed,1.0
1163516,276041,Directed,1.0
1163516,303904,Directed,1.0
1163516,601985,Directed,1.0
1163516,916662,Directed,1.0
1163516,1060514,Directed,1.0
1163516,1061750,Directed,1.0
1163516,1061787,Directed,1.0
1163516,1159788,Directed,1.0
1163516,1163291,Directed,1.0
1163516,1163535,Directed,1.0
1163516,1362343,Directed,1.0
1163516,1400549,Directed,1.0
1163516,1502253,Directed,1.0
1163516,1502368,Directed,1.0
1163527,272268,Directed,1.0
1163527,276041,Directed,1.0
1163527,279116,Directed,1.0
1163527,279117,Directed,1.0
1163527,279118,Directed,1.0
1163527,279119,Directed,1.0
1163527,279120,Directed,1.0
1163527,279121,Directed,1.0
1163527,279123,Directed,1.0
1163527,299272,Directed,1.0
1163527,406744,Directed,1.0
1163527,453983,Directed,1.0
1163527,460588,Directed,1.0
1163527,1060579,Directed,1.0
1163527,1114223,Directed,1.0
1163527,1163476,Directed,1.0
1163527,1174967,Directed,1.0
1163527,1214910,Directed,1.0
1163527,1400304,Directed,1.0
1163527,1400548,Directed,1.0
1163527,1400549,Directed,1.0
1163527,1538055,Directed,1.0
1163535,279122,Directed,1.0
1163535,280589,Directed,1.0
1163535,321493,Directed,1.0
1163535,367026,Directed,1.0
1163535,1065409,Directed,1.0
1163535,1163291,Directed,1.0
1163535,1163476,Directed,1.0
1163535,1163527,Directed,1.0
1163535,1163670,Directed,1.0
1163535,1502253,Directed,1.0
1163535,1502368,Directed,1.0
1163535,1625918,Directed,1.0
1163561,117472,Directed,1.0
1163561,242457,Directed,1.0
1163561,279122,Directed,1.0
1163561,303904,Directed,1.0
1163561,321690,Directed,1.0
1163561,386934,Directed,1.0
1163561,598215,Directed,1.0
1163561,697817,Directed,1.0
1163561,756975,Directed,1.0
1163561,757160,Directed,1.0
1163561,823482,Directed,1.0
1163561,1059017,Directed,1.0
1163561,1059199,Directed,1.0
1163561,1062327,Directed,1.0
1163561,1063216,Directed,1.0
1163561,1105998,Directed,1.0
1163561,1131455,Directed,1.0
1163561,1163291,Directed,1.0
1163561,1163297,Directed,1.0
1163561,1163700,Directed,1.0
1163561,1174964,Directed,1.0
1163561,1174966,Directed,1.0
1163561,1177998,Directed,1.0
1163561,1184060,Directed,1.0
1163561,1184559,Directed,1.0
1163561,1403591,Directed,1.0
1163561,1545400,Directed,1.0
1163561,1546327,Directed,1.0
1163578,98332,Directed,1.0
1163578,279122,Directed,1.0
1163578,543242,Directed,1.0
1163578,807382,Directed,1.0
1163578,1060579,Directed,1.0
1163578,1061612,Directed,1.0
1163578,1163291,Directed,1.0
1163578,1163476,Directed,1.0
1163578,1174966,Directed,1.0
1163586,6389,Directed,1.0
1163586,244859,Directed,1.0
1163586,271941,Directed,1.0
1163586,321493,Directed,1.0
1163586,321960,Directed,1.0
1163586,601985,Directed,1.0
1163586,629688,Directed,1.0
1163586,1054337,Directed,1.0
1163586,1058647,Directed,1.0
1163586,1058671,Directed,1.0
1163586,1060557,Directed,1.0
1163586,1060648,Directed,1.0
1163586,1060710,Directed,1.0
1163586,1060744,Directed,1.0
1163586,1061900,Directed,1.0
1163586,1063127,Directed,1.0
1163586,1105998,Directed,1.0
1163586,1163237,Directed,1.0
1163586,1163290,Directed,1.0
1163586,1163291,Directed,1.0
1163586,1164440,Directed,1.0
1163586,1174966,Directed,1.0
1163586,1184537,Directed,1.0
1163586,1515159,Directed,1.0
1163621,117472,Directed,1.0
1163621,121347,Directed,1.0
1163621,276041,Directed,1.0
1163621,279122,Directed,1.0
1163621,1061782,Directed,1.0
1163621,1061983,Directed,1.0
1163621,1061995,Directed,1.0
